Fecha,Nombre,Valor Unitario,Unidades,Total
2026-05-21 22:45:23.037880,Kubeo Helado 16 Oz,11006.0,1,13844.0
2026-05-21 22:45:23.037880,Parfait Nativo 12 Oz,8463.0,1,10622.0
2026-05-21 22:45:23.037880,WAFFER TOSH,4528.0,7,35777.0
2026-05-21 22:45:23.037880,Limonada De Coco 12 Oz,9075.0,1,10939.0
2026-05-21 22:45:23.037880,Chicharrones Naturales,11433.0,1,15024.0
2026-05-21 22:45:23.037880,Energia 16 Oz,7413.0,1,9413.0
2026-05-21 22:45:23.037880,Guarana 22 Oz,8575.0,3,33326.0
2026-05-22 22:45:23.037880,Verde 16 Oz,10869.0,1,15560.0
2026-05-22 22:45:23.037880,Tradicional Leche Maracuya 16 Oz,13921.0,1,19969.0
2026-05-22 22:45:23.037880,Araza 22 Oz,14096.0,1,20940.0
2026-05-22 22:45:23.037880,Kubeo Helado 16 Oz,11006.0,2,32743.0
2026-05-22 22:45:23.037880,Banco Paez En Helado 22 Oz,9374.0,1,13205.0
2026-05-22 22:45:23.037880,Energia 22 Oz,6748.0,4,28421.0
2026-05-22 22:45:23.037880,Kubeo Yogurt 22 Oz,5062.0,2,14574.0
2026-05-22 22:45:23.037880,Energia 16 Oz,7413.0,4,33092.0
2026-05-22 22:45:23.037880,Milo caliente 12 oz,5612.0,4,23885.0
2026-05-22 22:45:23.037880,Soda Acaí 22 Oz,14653.0,1,21367.0
2026-05-22 22:45:23.037880,Blanco Paez En Helado 16 Oz,10574.0,2,30982.0
2026-05-22 22:45:23.037880,Avena 16 Oz,12721.0,1,18744.0
2026-05-22 22:45:23.037880,Energia 12 Oz,8530.0,5,49394.0
2026-05-22 22:45:23.037880,Parfait Yagua 22 Oz,6099.0,7,43556.0
2026-05-22 22:45:23.037880,Tradicional Agua Maracuya 22 Oz,7859.0,2,23515.0
2026-05-22 22:45:23.037880,Inmune 12 Oz,9278.0,5,53938.0
2026-05-22 22:45:23.037880,Frutos Rojos Helado 16 Oz,7297.0,5,42832.0
2026-05-22 22:45:23.037880,Lulada 22 Oz,12762.0,1,18140.0
2026-05-22 22:45:23.037880,Copoazu 22 Oz,12474.0,1,18217.0
2026-05-22 22:45:23.037880,Empanada Pollo Con Champiñones,14080.0,1,19866.0
2026-05-22 22:45:23.037880,Aromatica Hierva Buena12 Oz,9938.0,1,14006.0
2026-05-22 22:45:23.037880,Capuchino 6 Oz,4500.0,5,26383.0
2026-05-22 22:45:23.037880,Malteada Fresa+ Limón 22 Oz,6943.0,4,30047.0
2026-05-22 22:45:23.037880,Nispero 12 Oz,4059.0,13,53408.0
2026-05-22 22:45:23.037880,Frutos Rojos Yogurt 22 Oz,10629.0,1,15012.0
2026-05-22 22:45:23.037880,Cafe Frio 16 Oz,5693.0,4,24796.0
2026-05-22 22:45:23.037880,Copo De Mango 12 Oz,11110.0,1,15924.0
2026-05-22 22:45:23.037880,WAFFER TOSH,4528.0,13,59158.0
2026-05-23 22:45:23.037880,Kamsa 12 Oz,10849.0,1,18060.0
2026-05-23 22:45:23.037880,Parfait Bora 16 Oz,10035.0,1,18239.0
2026-05-23 22:45:23.037880,Tradicional Agua Maracuya 12 Oz,12268.0,1,22698.0
2026-05-23 22:45:23.037880,Tamarindo 22 Oz,9949.0,1,16451.0
2026-05-23 22:45:23.037880,Copo De Avena 12 Oz,8592.0,5,43000.0
2026-05-23 22:45:23.037880,Corozo 12 Oz,5433.0,7,39074.0
2026-05-23 22:45:23.037880,Colageno 22 Oz,13109.0,1,23732.0
2026-05-23 22:45:23.037880,Vitaminas 22 Oz,4028.0,1,7304.0
2026-05-23 22:45:23.037880,Blanco Paez En Helado 12 Oz,4757.0,7,34361.0
2026-05-23 22:45:23.037880,Parfait Dorado 12 Oz,14837.0,1,25244.0
2026-05-23 22:45:23.037880,Tropical 22 Oz,11684.0,1,19888.0
2026-05-23 22:45:23.037880,Agua Nativos,3775.0,9,37411.0
2026-05-23 22:45:23.037880,Etnia 12 Oz,8191.0,1,13241.0
2026-05-23 22:45:23.037880,Tradicional Leche Mora 16 Oz,11322.0,1,20485.0
2026-05-23 22:45:23.037880,Tamarindo 16 Oz,13583.0,1,21646.0
2026-05-23 22:45:23.037880,Palitos De Queso,11226.0,3,42605.0
2026-05-23 22:45:23.037880,Guarana 16 Oz,11901.0,3,44215.0
2026-05-23 22:45:23.037880,Kubeo Helado 16 Oz,11006.0,3,41134.0
2026-05-23 22:45:23.037880,Parfait Yagua 12 Oz,13470.0,1,25410.0
2026-05-23 22:45:23.037880,Terere 16 Oz,4184.0,10,42854.0
2026-05-23 22:45:23.037880,Fitness 12 Oz,3663.0,14,54647.0
2026-05-23 22:45:23.037880,Blanco Paez En Yogurt 22 Oz,6242.0,3,20185.0
2026-05-23 22:45:23.037880,Chicharrones BBQ,13555.0,1,21252.0
2026-05-23 22:45:23.037880,Tradicional Leche Fresa 22 Oz,7426.0,5,41048.0
2026-05-23 22:45:23.037880,Torta Oreo,4873.0,9,46398.0
2026-05-23 22:45:23.037880,Tradicional Leche Maracuya 22 Oz,12789.0,3,49004.0
2026-05-23 22:45:23.037880,Verde 16 Oz,10869.0,1,19596.0
2026-05-23 22:45:23.037880,Parfait Bora 12 Oz,10721.0,5,58898.0
2026-05-23 22:45:23.037880,Parfait Cacique 22 Oz,12687.0,1,20915.0
2026-05-24 22:45:23.037880,Copo De Copoazu 12 Oz,14494.0,4,69647.0
2026-05-24 22:45:23.037880,Cafe Frio 22 Oz,6627.0,1,9612.0
2026-05-24 22:45:23.037880,Embera 12 Oz,14506.0,1,23806.0
2026-05-24 22:45:23.037880,Parfait Yagua 16 Oz,9184.0,1,13598.0
2026-05-24 22:45:23.037880,Soda Arazá 22 Oz,6073.0,1,9762.0
2026-05-24 22:45:23.037880,Arandanos Deshidratados Tosh,14016.0,4,62814.0
2026-05-24 22:45:23.037880,Parfait Dorado 22 Oz,5731.0,2,16693.0
2026-05-24 22:45:23.037880,Lulada 22 Oz,12762.0,1,19852.0
2026-05-24 22:45:23.037880,Agua Nativos,3775.0,4,16768.0
2026-05-24 22:45:23.037880,Copoazu 12 Oz,13867.0,1,22396.0
2026-05-24 22:45:23.037880,Tradicional Agua Maracuya 16 Oz,7887.0,1,11807.0
2026-05-24 22:45:23.037880,Parfait Yagua 22 Oz,6099.0,3,18568.0
2026-05-24 22:45:23.037880,Tradicional Agua Maracuya 22 Oz,7859.0,4,37162.0
2026-05-24 22:45:23.037880,Tropical 16 Oz,11571.0,4,52361.0
2026-05-24 22:45:23.037880,Tradicional Leche Fresa 16 Oz,3466.0,10,37139.0
2026-05-24 22:45:23.037880,Cafe Frio 12 Oz,14252.0,1,23312.0
2026-05-24 22:45:23.037880,Kubeo Helado 12 Oz,3064.0,1,4544.0
2026-05-24 22:45:23.037880,Vitaminas 16 Oz,6840.0,7,49922.0
2026-05-24 22:45:23.037880,Katio En Yogurt 16 Oz,11755.0,1,17854.0
2026-05-24 22:45:23.037880,Achiras,7658.0,7,59038.0
2026-05-24 22:45:23.037880,Acerola 12 Oz,11666.0,3,36637.0
2026-05-24 22:45:23.037880,Tradicional Leche Mango 12 Oz,8578.0,1,13120.0
2026-05-24 22:45:23.037880,Tamarindo 12 Oz,6806.0,4,33272.0
2026-05-24 22:45:23.037880,Verde 16 Oz,10869.0,5,63016.0
2026-05-24 22:45:23.037880,Granola Personal,8393.0,1,12955.0
2026-05-24 22:45:23.037880,Fitness 12 Oz,3663.0,4,16832.0
2026-05-24 22:45:23.037880,Kamsa 16 Oz,5047.0,1,8052.0
2026-05-24 22:45:23.037880,Vitaminas 22 Oz,4028.0,10,40406.0
2026-05-24 22:45:23.037880,Aromatica Hierva Buena12 Oz,9938.0,1,15528.0
2026-05-25 22:45:23.037880,Kubeo Yogurt 12 Oz,7647.0,3,30246.0
2026-05-25 22:45:23.037880,Frutos Rojos En Helado 12 Oz,3161.0,4,15631.0
2026-05-25 22:45:23.037880,Malteada Fresa+ Limón 16 Oz,4585.0,8,38633.0
2026-05-25 22:45:23.037880,Parfait Awa 22 Oz,6561.0,1,8004.0
2026-05-25 22:45:23.037880,Nispero 12 Oz,4059.0,6,25316.0
2026-05-25 22:45:23.037880,Lulada 12 Oz,13965.0,2,34577.0
2026-05-25 22:45:23.037880,Tamarindo 16 Oz,13583.0,2,32916.0
2026-05-25 22:45:23.037880,Embera 12 Oz,14506.0,1,18161.0
2026-05-25 22:45:23.037880,Copoazu 12 Oz,13867.0,1,17203.0
2026-05-25 22:45:23.037880,Tradicional Agua Mora 22 Oz,8734.0,1,10609.0
2026-05-25 22:45:23.037880,Blanco Paez En Helado 22 Oz,7636.0,1,9434.0
2026-05-25 22:45:23.037880,Capuchino 9 Oz,3878.0,7,30397.0
2026-05-25 22:45:23.037880,Tradicional Leche Maracuya 22 Oz,12789.0,1,15810.0
2026-05-25 22:45:23.037880,BARRA DE CEREAL TOSH,14394.0,1,18506.0
2026-05-25 22:45:23.037880,Limonada De Coco 12 Oz,9075.0,2,23113.0
2026-05-25 22:45:23.037880,Tradicional Agua Mora 12 Oz,14964.0,1,18724.0
2026-05-25 22:45:23.037880,Tropical 22 Oz,11684.0,1,14356.0
2026-05-25 22:45:23.037880,Paleta Mascota Tocineta,6005.0,1,7472.0
2026-05-25 22:45:23.037880,Kamsa 22 Oz,5747.0,6,36523.0
2026-05-25 22:45:23.037880,WAFFER TOSH,4528.0,1,5624.0
2026-05-25 22:45:23.037880,Nukak 16 Oz,9873.0,2,24204.0
2026-05-25 22:45:23.037880,Parfait Yagua 16 Oz,9184.0,3,33448.0
2026-05-25 22:45:23.037880,GALLETA TOSH,4267.0,5,22284.0
2026-05-25 22:45:23.037880,Kubeo Yogurt 22 Oz,5062.0,1,6342.0
2026-05-25 22:45:23.037880,Torta Marcuya,13805.0,1,17602.0
2026-05-25 22:45:23.037880,Tradicional Agua Maracuya 16 Oz,7887.0,2,19858.0
2026-05-25 22:45:23.037880,Frutos Rojos Helado 22 Oz,13173.0,2,34374.0
2026-05-25 22:45:23.037880,Tradicional Agua Maracuya 12 Oz,12268.0,1,15527.0
2026-05-25 22:45:23.037880,Lulada 22 Oz,12762.0,1,16051.0
2026-05-25 22:45:23.037880,Empanada Pollo Con Champiñones,14080.0,1,18458.0
2026-05-25 22:45:23.037880,Parfait Nativo 22 Oz,5454.0,2,14032.0
2026-05-25 22:45:23.037880,Nispero 22 Oz,12914.0,1,15670.0
2026-05-25 22:45:23.037880,Tamarindo 12 Oz,6806.0,3,24937.0
2026-05-25 22:45:23.037880,Malteada Pistacho 22 Oz,13147.0,1,17018.0
2026-05-26 22:45:23.037880,Kubeo Yogurt 22 Oz,5062.0,3,19746.0
2026-05-26 22:45:23.037880,Guarana 22 Oz,8575.0,3,32554.0
2026-05-26 22:45:23.037880,Parfait Dorado 12 Oz,14837.0,2,37583.0
2026-05-26 22:45:23.037880,GALLETA TOSH,4267.0,8,38108.0
2026-05-26 22:45:23.037880,Tradicional Agua Mango 12 Oz,12555.0,2,31456.0
2026-05-26 22:45:23.037880,Araza 22 Oz,14096.0,1,18066.0
2026-05-26 22:45:23.037880,Inmune 12 Oz,9278.0,3,33763.0
2026-05-26 22:45:23.037880,Etnia 12 Oz,8191.0,1,10774.0
2026-05-26 22:45:23.037880,Soda Arazá 22 Oz,6073.0,1,7835.0
2026-05-26 22:45:23.037880,Frutos Rojos Helado 16 Oz,7297.0,1,9310.0
2026-05-26 22:45:23.037880,Katio En Helado 22 Oz,5790.0,6,35839.0
2026-05-26 22:45:23.037880,Energia 22 Oz,6748.0,1,8228.0
2026-05-26 22:45:23.037880,Pastel De Carne,9235.0,1,11536.0
2026-05-26 22:45:23.037880,Caju 22 Oz,8134.0,1,10406.0
2026-05-26 22:45:23.037880,Tamarindo 22 Oz,9949.0,1,12695.0
2026-05-26 22:45:23.037880,Parfait Yagua 16 Oz,9184.0,3,34327.0
2026-05-26 22:45:23.037880,Tradicional Agua Mora 16 Oz,14284.0,1,18192.0
2026-05-26 22:45:23.037880,Copo De Mango 12 Oz,11110.0,1,14417.0
2026-05-26 22:45:23.037880,Frutos Rojos Yogurt 12 Oz,3995.0,1,4807.0
2026-05-26 22:45:23.037880,Tradicional Leche Maracuya 16 Oz,13921.0,1,17458.0
2026-05-26 22:45:23.037880,Frutos Rojos En Helado 12 Oz,3161.0,1,4081.0
2026-05-26 22:45:23.037880,Blanco Paez En Helado 16 Oz,10574.0,1,13381.0
2026-05-26 22:45:23.037880,Parfait Bora 16 Oz,10035.0,2,25654.0
2026-05-26 22:45:23.037880,Torta Naranja,10989.0,1,13868.0
2026-05-26 22:45:23.037880,Limonada De Coco 22 Oz,9910.0,2,26143.0
2026-05-26 22:45:23.037880,Malteada Fresa+ Limón 16 Oz,4585.0,8,38724.0
2026-05-26 22:45:23.037880,Terere 16 Oz,4184.0,1,5267.0
2026-05-26 22:45:23.037880,Camu Camu 22 Oz,12670.0,1,15343.0
2026-05-26 22:45:23.037880,Lulada 12 Oz,13965.0,1,17026.0
2026-05-26 22:45:23.037880,Parfait Awa 22 Oz,6561.0,1,8174.0
2026-05-26 22:45:23.037880,Limonada De Coco 16 Oz,3502.0,3,12803.0
2026-05-26 22:45:23.037880,Chicharrones BBQ,13555.0,1,17833.0
2026-05-26 22:45:23.037880,Terere 12 Oz,5882.0,6,38634.0
2026-05-26 22:45:23.037880,Paez 12 Oz,8258.0,2,20485.0
2026-05-27 22:45:23.037880,Corozo 22 Oz,8051.0,3,30838.0
2026-05-27 22:45:23.037880,Paleta Mascota Cabano,3189.0,1,4031.0
2026-05-27 22:45:23.037880,Guarana 22 Oz,8575.0,2,22259.0
2026-05-27 22:45:23.037880,Chicharrones Jalapeños,13253.0,2,33803.0
2026-05-27 22:45:23.037880,Tradicional Agua Mango 22 Oz,8450.0,3,30421.0
2026-05-27 22:45:23.037880,Katio En Yogurt 16 Oz,11755.0,1,15182.0
2026-05-27 22:45:23.037880,Soda Arazá 22 Oz,6073.0,1,7832.0
2026-05-27 22:45:23.037880,Tradicional Agua Mora 22 Oz,8734.0,1,11015.0
2026-05-27 22:45:23.037880,Katio En Helado 22 Oz,5790.0,5,30301.0
2026-05-27 22:45:23.037880,Arandanos Deshidratados Tosh,14016.0,1,18347.0
2026-05-27 22:45:23.037880,Destello 9 Oz,12998.0,1,16415.0
2026-05-27 22:45:23.037880,Lulada 12 Oz,13965.0,1,17777.0
2026-05-27 22:45:23.037880,Tropical 22 Oz,11684.0,1,15418.0
2026-05-27 22:45:23.037880,Tradicional Leche Mango 12 Oz,8578.0,1,10601.0
2026-05-27 22:45:23.037880,Tamarindo 22 Oz,9949.0,1,12326.0
2026-05-27 22:45:23.037880,Paleta Mascota Tocineta,6005.0,4,29351.0
2026-05-27 22:45:23.037880,Copo De Avena 12 Oz,8592.0,1,11234.0
2026-05-27 22:45:23.037880,Copoazu 12 Oz,13867.0,1,17879.0
2026-05-27 22:45:23.037880,Tamarindo 12 Oz,6806.0,3,24761.0
2026-05-27 22:45:23.037880,Aromatica Hierva Buena12 Oz,9938.0,1,13097.0
2026-05-27 22:45:23.037880,Paleta Mascota Mango,5378.0,5,27701.0
2026-05-27 22:45:23.037880,Araza 12 Oz,6385.0,1,8314.0
2026-05-27 22:45:23.037880,Guarana 12 Oz,10526.0,2,25384.0
2026-05-27 22:45:23.037880,Parfait Bora 22 Oz,4484.0,6,28262.0
2026-05-27 22:45:23.037880,Avena 22 Oz,13230.0,1,16985.0
2026-05-27 22:45:23.037880,Tradicional Leche Mora 22 Oz,4685.0,1,5927.0
2026-05-27 22:45:23.037880,Frutos Rojos En Helado 12 Oz,3161.0,6,20231.0
2026-05-27 22:45:23.037880,Capuchino 9 Oz,3878.0,7,30205.0
2026-05-27 22:45:23.037880,Tradicional Leche Fresa 16 Oz,3466.0,6,21575.0
2026-05-27 22:45:23.037880,Camu Camu 16 Oz,10099.0,2,26294.0
2026-05-27 22:45:23.037880,Parfait Dorado 16 Oz,11996.0,1,14629.0
2026-05-27 22:45:23.037880,Tradicional Agua Maracuya 16 Oz,7887.0,1,9721.0
2026-05-27 22:45:23.037880,Limonada De Coco 22 Oz,9910.0,1,11944.0
2026-05-27 22:45:23.037880,Inmune 16 Oz,11392.0,1,14168.0
2026-05-28 22:45:23.037880,Nispero 16 Oz,9668.0,2,24085.0
2026-05-28 22:45:23.037880,Avena 22 Oz,13230.0,1,17154.0
2026-05-28 22:45:23.037880,Nispero 22 Oz,12914.0,2,33018.0
2026-05-28 22:45:23.037880,Kubeo Yogurt 22 Oz,5062.0,7,38038.0
2026-05-28 22:45:23.037880,Palitos De Queso,11226.0,1,14350.0
2026-05-28 22:45:23.037880,Soda Arazá 22 Oz,6073.0,2,14652.0
2026-05-28 22:45:23.037880,Capuchino 9 Oz,3878.0,4,18950.0
2026-05-28 22:45:23.037880,Verde 12 Oz,4016.0,1,5122.0
2026-05-28 22:45:23.037880,Milo Caliente 9oz,4622.0,3,17706.0
2026-05-28 22:45:23.037880,Chicharrones Jalapeños,13253.0,1,17135.0
2026-05-28 22:45:23.037880,Cocadas,13748.0,2,34325.0
2026-05-28 22:45:23.037880,Copoazu 16 Oz,8864.0,1,11405.0
2026-05-28 22:45:23.037880,Ensalada De Fruta,8977.0,3,34528.0
2026-05-28 22:45:23.037880,Nispero 12 Oz,4059.0,1,5340.0
2026-05-28 22:45:23.037880,Blanco Paez En Helado 12 Oz,4757.0,1,5831.0
2026-05-28 22:45:23.037880,Guarana 22 Oz,8575.0,1,10858.0
2026-05-28 22:45:23.037880,Katio En Helado 16 Oz,3863.0,8,34402.0
2026-05-28 22:45:23.037880,Parfait Cacique 12 Oz,5027.0,3,19904.0
2026-05-28 22:45:23.037880,Copoazu 12 Oz,13867.0,1,16975.0
2026-05-28 22:45:23.037880,WAFFER TOSH,4528.0,3,17154.0
2026-05-28 22:45:23.037880,BARRA DE CEREAL TOSH,14394.0,1,17870.0
2026-05-28 22:45:23.037880,Tropical 22 Oz,11684.0,1,14758.0
2026-05-28 22:45:23.037880,Nukak 12 Oz,12692.0,1,15584.0
2026-05-28 22:45:23.037880,Copoazu 22 Oz,12474.0,1,15040.0
2026-05-28 22:45:23.037880,Frutos Rojos Yogurt 22 Oz,10629.0,1,13486.0
2026-05-28 22:45:23.037880,Tradicional Agua Mora 22 Oz,8734.0,1,10832.0
2026-05-28 22:45:23.037880,Limonada De Coco 12 Oz,9075.0,1,11088.0
2026-05-28 22:45:23.037880,Terere 16 Oz,4184.0,6,25918.0
2026-05-28 22:45:23.037880,Pastel De Carne,9235.0,1,11137.0
2026-05-28 22:45:23.037880,Inmune 12 Oz,9278.0,2,24384.0
2026-05-28 22:45:23.037880,Araza 12 Oz,6385.0,3,24322.0
2026-05-28 22:45:23.037880,Frutos Rojos Helado 22 Oz,13173.0,1,17095.0
2026-05-28 22:45:23.037880,Aromatica Frutos Rojos 9 Oz,12062.0,1,15086.0
2026-05-28 22:45:23.037880,Tradicional Leche Maracuya 16 Oz,13921.0,1,18215.0
2026-05-29 22:45:23.037880,Torta Naranja,10989.0,4,47406.0
2026-05-29 22:45:23.037880,Parfait Awa 12 Oz,3391.0,20,68784.0
2026-05-29 22:45:23.037880,Tinto 6 Oz,3000.0,1,4318.0
2026-05-29 22:45:23.037880,Araza 22 Oz,14096.0,1,20693.0
2026-05-29 22:45:23.037880,Capuchino 6 Oz,4500.0,1,6516.0
2026-05-29 22:45:23.037880,Galletas De Avena,11792.0,1,16657.0
2026-05-29 22:45:23.037880,Camu Camu 22 Oz,12670.0,2,35412.0
2026-05-29 22:45:23.037880,Kamsa 22 Oz,5747.0,1,8348.0
2026-05-29 22:45:23.037880,Tribu 16 Oz,9863.0,2,28380.0
2026-05-29 22:45:23.037880,Chicharrones Naturales,11433.0,2,31818.0
2026-05-29 22:45:23.037880,Cafe Frio 22 Oz,6627.0,9,66220.0
2026-05-29 22:45:23.037880,Chicharrones Jalapeños,13253.0,1,19108.0
2026-05-29 22:45:23.037880,Tradicional Agua Mora 12 Oz,14964.0,1,22135.0
2026-05-29 22:45:23.037880,Malteada Fresa+ Limón 16 Oz,4585.0,4,19108.0
2026-05-29 22:45:23.037880,Aromatica Hierva Buena12 Oz,9938.0,4,42390.0
2026-05-29 22:45:23.037880,Caju 22 Oz,8134.0,1,12028.0
2026-05-29 22:45:23.037880,Malteada Pistacho 22 Oz,13147.0,1,19166.0
2026-05-29 22:45:23.037880,Parfait Nativo 22 Oz,5454.0,12,69446.0
2026-05-29 22:45:23.037880,Kubeo Helado 22 Oz,5568.0,1,8249.0
2026-05-29 22:45:23.037880,Malteada Fresa+ Limón 22 Oz,6943.0,1,9992.0
2026-05-29 22:45:23.037880,Araza 12 Oz,6385.0,10,64352.0
2026-05-29 22:45:23.037880,Avena 12 Oz,4663.0,1,6982.0
2026-05-29 22:45:23.037880,Parfait Cacique 16 Oz,5695.0,1,8507.0
2026-05-29 22:45:23.037880,Paleta Mascota Mango,5378.0,1,7654.0
2026-05-29 22:45:23.037880,Kubeo Helado 16 Oz,11006.0,4,46122.0
2026-05-29 22:45:23.037880,Copoazu 16 Oz,8864.0,8,75473.0
2026-05-30 22:45:23.037880,Soda Arazá 16 Oz,10555.0,1,16582.0
2026-05-30 22:45:23.037880,Fitness 16 Oz,4998.0,6,31337.0
2026-05-30 22:45:23.037880,Parfait Cacique 12 Oz,5027.0,15,77021.0
2026-05-30 22:45:23.037880,Capuchino 6 Oz,4500.0,18,85445.0
2026-05-30 22:45:23.037880,Vitaminas 16 Oz,6840.0,7,51264.0
2026-05-30 22:45:23.037880,Torta Marcuya,13805.0,3,48155.0
2026-05-30 22:45:23.037880,Copo De Durazno 12 Oz,13429.0,1,23682.0
2026-05-30 22:45:23.037880,Cocadas,13748.0,1,21476.0
2026-05-30 22:45:23.037880,Empanada Ranchera,11838.0,1,19386.0
2026-05-30 22:45:23.037880,Kamsa 22 Oz,5747.0,6,36066.0
2026-05-30 22:45:23.037880,Tinto 9 Oz,12467.0,5,68504.0
2026-05-30 22:45:23.037880,Katio En Yogurt 22 Oz,8116.0,3,26173.0
2026-05-30 22:45:23.037880,Tribu 22 Oz,10916.0,1,20444.0
2026-05-30 22:45:23.037880,Fitness 12 Oz,3663.0,10,39376.0
2026-05-30 22:45:23.037880,BARRA DE CEREAL TOSH,14394.0,1,23644.0
2026-05-30 22:45:23.037880,Avena 12 Oz,4663.0,12,60312.0
2026-05-30 22:45:23.037880,Achiras,7658.0,1,13676.0
2026-05-30 22:45:23.037880,Chicharrones BBQ,13555.0,1,25542.0
2026-05-30 22:45:23.037880,Nukak 12 Oz,12692.0,3,46164.0
2026-05-30 22:45:23.037880,Katio En Helado 16 Oz,3863.0,5,19532.0
2026-05-30 22:45:23.037880,Energia 16 Oz,7413.0,1,13132.0
2026-05-30 22:45:23.037880,Tradicional Agua Mora 22 Oz,8734.0,5,43806.0
2026-05-30 22:45:23.037880,Katio En Yogurt 12 Oz,10408.0,1,19980.0
2026-05-30 22:45:23.037880,Blanco Paez En Yogurt 22 Oz,6242.0,7,45682.0
2026-05-30 22:45:23.037880,Destello 9 Oz,12998.0,5,69455.0
2026-05-31 22:45:23.037880,Copoazu 22 Oz,12474.0,1,19230.0
2026-05-31 22:45:23.037880,Copoazu 16 Oz,8864.0,1,14080.0
2026-05-31 22:45:23.037880,Parfait Bora 16 Oz,10035.0,1,15274.0
2026-05-31 22:45:23.037880,Milo Caliente 9oz,4622.0,5,26750.0
2026-05-31 22:45:23.037880,Vitaminas 12 Oz,13882.0,1,21306.0
2026-05-31 22:45:23.037880,Copo De Acaí 12 Oz,8056.0,1,13399.0
2026-05-31 22:45:23.037880,Cafe Frio 12 Oz,14252.0,1,22666.0
2026-05-31 22:45:23.037880,Acerola 22 Oz,5558.0,1,8116.0
2026-05-31 22:45:23.037880,Terere 22 Oz,7555.0,1,12484.0
2026-05-31 22:45:23.037880,Kamsa 12 Oz,10849.0,4,48968.0
2026-05-31 22:45:23.037880,Kubeo Yogurt 12 Oz,7647.0,4,34378.0
2026-05-31 22:45:23.037880,Katio En Yogurt 16 Oz,11755.0,1,17765.0
2026-05-31 22:45:23.037880,Embera 16 Oz,6157.0,4,29158.0
2026-05-31 22:45:23.037880,Tradicional Leche Maracuya 16 Oz,13921.0,1,21866.0
2026-05-31 22:45:23.037880,Kubeo Yogurt 16 Oz,8276.0,4,38681.0
2026-05-31 22:45:23.037880,Empanada Pollo Con Champiñones,14080.0,1,22700.0
2026-05-31 22:45:23.037880,Parfait Dorado 12 Oz,14837.0,1,22493.0
2026-05-31 22:45:23.037880,Frutos Rojos Yogurt 16 Oz,14534.0,3,47314.0
2026-05-31 22:45:23.037880,Tradicional Agua Mora 22 Oz,8734.0,1,12944.0
2026-05-31 22:45:23.037880,Copo De Copoazu 12 Oz,14494.0,1,23593.0
2026-05-31 22:45:23.037880,GALLETA TOSH,4267.0,4,20473.0
2026-05-31 22:45:23.037880,Blanco Paez En Helado 12 Oz,4757.0,9,45780.0
2026-05-31 22:45:23.037880,Araza 16 Oz,9396.0,4,43848.0
2026-05-31 22:45:23.037880,Lulada 12 Oz,13965.0,1,22345.0
2026-05-31 22:45:23.037880,Fitness 12 Oz,3663.0,2,10690.0
2026-05-31 22:45:23.037880,Avena 22 Oz,13230.0,1,21755.0
2026-05-31 22:45:23.037880,Embera 12 Oz,14506.0,1,21082.0
2026-05-31 22:45:23.037880,Tradicional Leche Fresa 12 Oz,9265.0,1,13673.0
2026-05-31 22:45:23.037880,Tamarindo 16 Oz,13583.0,1,21440.0
2026-05-31 22:45:23.037880,Tropical 12 Oz,9331.0,3,30185.0
2026-05-31 22:45:23.037880,Parfait Dorado 16 Oz,11996.0,2,34987.0
2026-05-31 22:45:23.037880,Corozo 16 Oz,8311.0,1,13805.0
2026-05-31 22:45:23.037880,Acerola 16 Oz,12274.0,1,20543.0
2026-06-01 22:45:23.037880,Copo De Durazno 12 Oz,13429.0,1,17092.0
2026-06-01 22:45:23.037880,Colageno 16 Oz,11344.0,1,14268.0
2026-06-01 22:45:23.037880,Katio En Yogurt 16 Oz,11755.0,1,15152.0
2026-06-01 22:45:23.037880,Pastel De Pollo,12555.0,1,15560.0
2026-06-01 22:45:23.037880,Caju 16 Oz,3206.0,5,16148.0
2026-06-01 22:45:23.037880,Nukak 16 Oz,9873.0,1,12934.0
2026-06-01 22:45:23.037880,Arandanos Deshidratados Tosh,14016.0,1,18426.0
2026-06-01 22:45:23.037880,Chicharrones Jalapeños,13253.0,1,17378.0
2026-06-01 22:45:23.037880,Porción Brownie,10041.0,3,37097.0
2026-06-01 22:45:23.037880,Milo Caliente 9oz,4622.0,8,39727.0
2026-06-01 22:45:23.037880,Corozo 22 Oz,8051.0,1,9949.0
2026-06-01 22:45:23.037880,Copo De Mango 12 Oz,11110.0,2,27841.0
2026-06-01 22:45:23.037880,Frutos Rojos Helado 16 Oz,7297.0,3,27095.0
2026-06-01 22:45:23.037880,Parfait Awa 22 Oz,6561.0,1,8168.0
2026-06-01 22:45:23.037880,Fitness 16 Oz,4998.0,2,12739.0
2026-06-01 22:45:23.037880,Copo Chia Mango + Kiwi 12 Oz,4306.0,2,11123.0
2026-06-01 22:45:23.037880,Corozo 12 Oz,5433.0,3,20998.0
2026-06-01 22:45:23.037880,Terere 12 Oz,5882.0,3,22900.0
2026-06-01 22:45:23.037880,Embera 16 Oz,6157.0,6,37061.0
2026-06-01 22:45:23.037880,Capuchino 6 Oz,4500.0,6,27128.0
2026-06-01 22:45:23.037880,Guarana 16 Oz,11901.0,2,30817.0
2026-06-01 22:45:23.037880,Tradicional Leche Fresa 16 Oz,3466.0,10,35047.0
2026-06-01 22:45:23.037880,Energia 16 Oz,7413.0,3,28230.0
